year,test,school,LEA,LEA_ID,subject,proficiency
2021,RISE,Desert Hills Middle,Washington District,1002,Science,0.666667
2021,RISE,Desert Hills Middle,Washington District,1002,English Language Arts,0.580952
2021,RISE,Desert Hills Middle,Washington District,1002,Mathematics,0.5053
2021,RISE,Desert Hills Middle,Washington District,1002,Science,0.517685
2021,RISE,Diamond Valley School,Washington District,1002,English Language Arts,0.496454
2021,RISE,Diamond Valley School,Washington District,1002,Mathematics,0.425532
2021,RISE,Diamond Valley School,Washington District,1002,Science,0.525253
2021,RISE,Dixie High,Washington District,1002,English Language Arts,0.377976
2021,RISE,Dixie High,Washington District,1002,Mathematics,0.276596
2021,RISE,Dixie High,Washington District,1002,Science,0.361702
2021,RISE,Dixie Middle,Washington District,1002,English Language Arts,0.376
2021,RISE,Dixie Middle,Washington District,1002,Mathematics,0.425
2021,RISE,Dixie Middle,Washington District,1002,Science,0.43883
2021,RISE,Dixie Middle,Washington District,1002,English Language Arts,0.408696
2021,RISE,Dixie Middle,Washington District,1002,Mathematics,0.31728
2021,RISE,Dixie Middle,Washington District,1002,Science,0.373563
2021,RISE,Enterprise High,Washington District,1002,English Language Arts,0.51634
2021,RISE,Enterprise High,Washington District,1002,Mathematics,0.485876
2021,RISE,Enterprise High,Washington District,1002,Science,0.392157
2021,RISE,Enterprise High,Washington District,1002,English Language Arts,0.479452
2021,RISE,Enterprise High,Washington District,1002,Mathematics,0.437037
2021,RISE,Enterprise High,Washington District,1002,Science,0.333333
2021,RISE,Enterprise School,Washington District,1002,English Language Arts,0.396694
2021,RISE,Enterprise School,Washington District,1002,Mathematics,0.481481
2021,RISE,Enterprise School,Washington District,1002,Science,0.484043
2021,RISE,Fossil Ridge Intermediate,Washington District,1002,English Language Arts,0.404317
2021,RISE,Fossil Ridge Intermediate,Washington District,1002,Mathematics,0.252924
2021,RISE,Fossil Ridge Intermediate,Washington District,1002,Science,0.497118
2021,RISE,Heritage School,Washington District,1002,English Language Arts,0.419811
2021,RISE,Heritage School,Washington District,1002,Mathematics,0.523585
2021,RISE,Heritage School,Washington District,1002,Science,0.464789
2021,RISE,Horizon School,Washington District,1002,English Language Arts,0.522648
2021,RISE,Horizon School,Washington District,1002,Mathematics,0.715278
2021,RISE,Horizon School,Washington District,1002,Science,0.56872
2021,RISE,Hurricane High,Washington District,1002,English Language Arts,0.540856
2021,RISE,Hurricane High,Washington District,1002,Mathematics,0.24031
2021,RISE,Hurricane High,Washington District,1002,Science,0.406977
2021,RISE,Hurricane Intermediate,Washington District,1002,English Language Arts,0.474097
2021,RISE,Hurricane Intermediate,Washington District,1002,Mathematics,0.395659
2021,RISE,Hurricane Intermediate,Washington District,1002,Science,0.555031
2021,RISE,Hurricane Middle,Washington District,1002,English Language Arts,0.40176
2021,RISE,Hurricane Middle,Washington District,1002,Mathematics,0.404494
2021,RISE,Hurricane Middle,Washington District,1002,Science,0.478261
2021,RISE,Hurricane Middle,Washington District,1002,English Language Arts,0.521246
2021,RISE,Hurricane Middle,Washington District,1002,Mathematics,0.414566
2021,RISE,Hurricane Middle,Washington District,1002,Science,0.512894
2021,RISE,Hurricane School,Washington District,1002,English Language Arts,0.388889
2021,RISE,Hurricane School,Washington District,1002,Mathematics,0.323432
2021,RISE,Hurricane School,Washington District,1002,Science,0.438679
2021,RISE,Lava Ridge Intermediate,Washington District,1002,English Language Arts,0.404439
2021,RISE,Lava Ridge Intermediate,Washington District,1002,Mathematics,0.430751
2021,RISE,Lava Ridge Intermediate,Washington District,1002,Science,0.566545
2021,RISE,LaVerkin School,Washington District,1002,English Language Arts,0.459459
2021,RISE,LaVerkin School,Washington District,1002,Mathematics,0.367568
2021,RISE,LaVerkin School,Washington District,1002,Science,0.495868
2021,RISE,Legacy School,Washington District,1002,English Language Arts,0.395652
2021,RISE,Legacy School,Washington District,1002,Mathematics,0.447826
2021,RISE,Legacy School,Washington District,1002,Science,0.443709
2021,RISE,Little Valley School,Washington District,1002,English Language Arts,0.493075
2021,RISE,Little Valley School,Washington District,1002,Mathematics,0.509695
2021,RISE,Little Valley School,Washington District,1002,Science,0.552846
2021,RISE,Majestic Fields School,Washington District,1002,English Language Arts,0.430421
2021,RISE,Majestic Fields School,Washington District,1002,Mathematics,0.405844
2021,RISE,Majestic Fields School,Washington District,1002,Science,0.505051
2021,RISE,Panorama School,Washington District,1002,English Language Arts,0.344037
2021,RISE,Panorama School,Washington District,1002,Mathematics,0.33945
2021,RISE,Panorama School,Washington District,1002,Science,0.358621
2021,RISE,Paradise Canyon,Washington District,1002,English Language Arts,0.244361
2021,RISE,Paradise Canyon,Washington District,1002,Mathematics,0.310606
2021,RISE,Paradise Canyon,Washington District,1002,Science,0.274611
2021,RISE,Pine View High,Washington District,1002,English Language Arts,0.496212
2021,RISE,Pine View High,Washington District,1002,Mathematics,0.305344
2021,RISE,Pine View High,Washington District,1002,Science,0.332061
2021,RISE,Pine View Middle,Washington District,1002,English Language Arts,0.4
2021,RISE,Pine View Middle,Washington District,1002,Mathematics,0.352761
2021,RISE,Pine View Middle,Washington District,1002,Science,0.340984
2021,RISE,Pine View Middle,Washington District,1002,English Language Arts,0.348624
2021,RISE,Pine View Middle,Washington District,1002,Mathematics,0.321212
2021,RISE,Pine View Middle,Washington District,1002,Science,0.346505
2021,RISE,Red Mountain School,Washington District,1002,English Language Arts,0.321429
2021,RISE,Red Mountain School,Washington District,1002,Mathematics,0.319588
2021,RISE,Red Mountain School,Washington District,1002,Science,0.271429
2021,RISE,Riverside School,Washington District,1002,English Language Arts,0.462766
2021,RISE,Riverside School,Washington District,1002,Mathematics,0.409574
2021,RISE,Riverside School,Washington District,1002,Science,0.576779
2021,RISE,Sandstone School,Washington District,1002,English Language Arts,0.278884
2021,RISE,Sandstone School,Washington District,1002,Mathematics,0.211382
2021,RISE,Sandstone School,Washington District,1002,Science,0.322034
2021,RISE,Santa Clara School,Washington District,1002,English Language Arts,0.332046
2021,RISE,Santa Clara School,Washington District,1002,Mathematics,0.382239
2021,RISE,Santa Clara School,Washington District,1002,Science,0.423729
2021,RISE,Snow Canyon High,Washington District,1002,English Language Arts,0.481481
2021,RISE,Snow Canyon High,Washington District,1002,Mathematics,0.323718
2021,RISE,Snow Canyon High,Washington District,1002,Science,0.543919
2021,RISE,Snow Canyon Middle,Washington District,1002,English Language Arts,0.463104
2021,RISE,Snow Canyon Middle,Washington District,1002,Mathematics,0.429257
2021,RISE,Snow Canyon Middle,Washington District,1002,Science,0.589552
2021,RISE,Snow Canyon Middle,Washington District,1002,English Language Arts,0.491935
2021,RISE,Snow Canyon Middle,Washington District,1002,Mathematics,0.384196
2021,RISE,Snow Canyon Middle,Washington District,1002,Science,0.459459
2021,RISE,South Mesa Elementary,Washington District,1002,English Language Arts,0.507463
2021,RISE,South Mesa Elementary,Washington District,1002,Mathematics,0.606965
2021,RISE,South Mesa Elementary,Washington District,1002,Science,0.492063
2021,RISE,Sunrise Ridge Intermediate,Washington District,1002,English Language Arts,0.539604
2021,RISE,Sunrise Ridge Intermediate,Washington District,1002,Mathematics,0.529118
2021,RISE,Sunrise Ridge Intermediate,Washington District,1002,Science,0.660066
2021,RISE,Sunset School,Washington District,1002,English Language Arts,0.323144
2021,RISE,Sunset School,Washington District,1002,Mathematics,0.381579
2021,RISE,Sunset School,Washington District,1002,Science,0.375758
2021,RISE,Three Falls School,Washington District,1002,English Language Arts,0.42446
2021,RISE,Three Falls School,Washington District,1002,Mathematics,0.425993
2021,RISE,Three Falls School,Washington District,1002,Science,0.464865
2021,RISE,Tonaquint Intermediate,Washington District,1002,English Language Arts,0.388545
2021,RISE,Tonaquint Intermediate,Washington District,1002,Mathematics,0.316199
2021,RISE,Tonaquint Intermediate,Washington District,1002,Science,0.419405
2021,RISE,Utah Online 7-12,Washington District,1002,English Language Arts,0.630769
2021,RISE,Utah Online 7-12,Washington District,1002,Mathematics,0.323944
2021,RISE,Utah Online 7-12,Washington District,1002,Science,0.463415
2021,RISE,Utah Online K8,Washington District,1002,English Language Arts,0.548077
2021,RISE,Utah Online K8,Washington District,1002,Mathematics,0.357798
2021,RISE,Utah Online K8,Washington District,1002,Science,0.60274
2021,RISE,Washington Fields Intermediate,Washington District,1002,English Language Arts,0.548736
2021,RISE,Washington Fields Intermediate,Washington District,1002,Mathematics,0.577751
2021,RISE,Washington Fields Intermediate,Washington District,1002,Science,0.667458
2021,RISE,Washington School,Washington District,1002,English Language Arts,0.382166
2021,RISE,Washington School,Washington District,1002,Mathematics,0.410256
2021,RISE,Washington School,Washington District,1002,Science,0.436364
2021,RISE,Water Canyon High,Washington District,1002,English Language Arts,0.349206
2021,RISE,Water Canyon High,Washington District,1002,Mathematics,0.421875
2021,RISE,Water Canyon High,Washington District,1002,Science,0.435484
2021,RISE,Water Canyon High,Washington District,1002,English Language Arts,0.362319
2021,RISE,Water Canyon High,Washington District,1002,Mathematics,0.268657
2021,RISE,Water Canyon High,Washington District,1002,Science,0.289855
2021,RISE,Water Canyon School,Washington District,1002,English Language Arts,0.299065
2021,RISE,Water Canyon School,Washington District,1002,Mathematics,0.280374
2021,RISE,Water Canyon School,Washington District,1002,Science,0.321839
2021,RISE,Loa School,Wayne District,1042,English Language Arts,0.43617
2021,RISE,Loa School,Wayne District,1042,Mathematics,0.574468
2021,RISE,Loa School,Wayne District,1042,Science,0.453125
2021,RISE,Wayne High,Wayne District,1042,English Language Arts,0.389831
2021,RISE,Wayne High,Wayne District,1042,Mathematics,0.290909
2021,RISE,Wayne High,Wayne District,1042,Science,0.258621
2021,RISE,Wayne Middle,Wayne District,1042,English Language Arts,0.434211
2021,RISE,Wayne Middle,Wayne District,1042,Mathematics,0.355263
2021,RISE,Wayne Middle,Wayne District,1042,Science,0.466667
2021,RISE,Bates School,Weber District,1050,English Language Arts,0.405983
2021,RISE,Bates School,Weber District,1050,Mathematics,0.490281
2021,RISE,Bates School,Weber District,1050,Science,0.501348
2021,RISE,Bonneville High,Weber District,1050,English Language Arts,0.372449
2021,RISE,Bonneville High,Weber District,1050,Mathematics,0.151515
2021,RISE,Bonneville High,Weber District,1050,Science,0.272959
2021,RISE,Burch Creek School,Weber District,1050,English Language Arts,0.231579
2021,RISE,Burch Creek School,Weber District,1050,Mathematics,0.346154
2021,RISE,Burch Creek School,Weber District,1050,Science,0.278261
2021,RISE,Country View School,Weber District,1050,English Language Arts,0.405333
2021,RISE,Country View School,Weber District,1050,Mathematics,0.434316
2021,RISE,Country View School,Weber District,1050,Science,0.365854
2021,RISE,Farr West School,Weber District,1050,English Language Arts,0.413567
2021,RISE,Farr West School,Weber District,1050,Mathematics,0.482533
2021,RISE,Farr West School,Weber District,1050,Science,0.457576
2021,RISE,Freedom School,Weber District,1050,English Language Arts,0.353191
2021,RISE,Freedom School,Weber District,1050,Mathematics,0.390192
2021,RISE,Freedom School,Weber District,1050,Science,0.416894
2021,RISE,Fremont High,Weber District,1050,English Language Arts,0.482578
2021,RISE,Fremont High,Weber District,1050,Mathematics,0.288525
2021,RISE,Fremont High,Weber District,1050,Science,0.384615
2021,RISE,Green Acres School,Weber District,1050,English Language Arts,0.357143
2021,RISE,Green Acres School,Weber District,1050,Mathematics,0.419355
2021,RISE,Green Acres School,Weber District,1050,Science,0.397059
2021,RISE,H Guy Child School,Weber District,1050,English Language Arts,0.330612
2021,RISE,H Guy Child School,Weber District,1050,Mathematics,0.4
2021,RISE,H Guy Child School,Weber District,1050,Science,0.358696
2021,RISE,Hooper School,Weber District,1050,English Language Arts,0.419847
2021,RISE,Hooper School,Weber District,1050,Mathematics,0.471939
2021,RISE,Hooper School,Weber District,1050,Science,0.478548
2021,RISE,Kanesville School,Weber District,1050,English Language Arts,0.364683
2021,RISE,Kanesville School,Weber District,1050,Mathematics,0.455939
2021,RISE,Kanesville School,Weber District,1050,Science,0.473404
2021,RISE,Lakeview School,Weber District,1050,English Language Arts,0.230126
2021,RISE,Lakeview School,Weber District,1050,Mathematics,0.209402
2021,RISE,Lakeview School,Weber District,1050,Science,0.325843
2021,RISE,Lomond View School,Weber District,1050,English Language Arts,0.557093
2021,RISE,Lomond View School,Weber District,1050,Mathematics,0.628472
2021,RISE,Lomond View School,Weber District,1050,Science,0.607759
2021,RISE,Majestic School,Weber District,1050,English Language Arts,0.348214
2021,RISE,Majestic School,Weber District,1050,Mathematics,0.347534
2021,RISE,Majestic School,Weber District,1050,Science,0.372024
2021,RISE,Midland School,Weber District,1050,English Language Arts,0.27972
2021,RISE,Midland School,Weber District,1050,Mathematics,0.370629
2021,RISE,Midland School,Weber District,1050,Science,0.416268
2021,RISE,Municipal School,Weber District,1050,English Language Arts,0.242268
2021,RISE,Municipal School,Weber District,1050,Mathematics,0.246154
2021,RISE,Municipal School,Weber District,1050,Science,0.315789
2021,RISE,North Ogden Jr High,Weber District,1050,English Language Arts,0.336364
2021,RISE,North Ogden Jr High,Weber District,1050,Mathematics,0.414179
2021,RISE,North Ogden Jr High,Weber District,1050,Science,0.414773
2021,RISE,North Ogden Jr High,Weber District,1050,English Language Arts,0.484163
2021,RISE,North Ogden Jr High,Weber District,1050,Mathematics,0.484018
2021,RISE,North Ogden Jr High,Weber District,1050,Science,0.442396
2021,RISE,North Ogden School,Weber District,1050,English Language Arts,0.43125
2021,RISE,North Ogden School,Weber District,1050,Mathematics,0.49375
2021,RISE,North Ogden School,Weber District,1050,Science,0.420635
2021,RISE,North Park School,Weber District,1050,English Language Arts,0.314961
2021,RISE,North Park School,Weber District,1050,Mathematics,0.32549
2021,RISE,North Park School,Weber District,1050,Science,0.365482
2021,RISE,Orchard Springs,Weber District,1050,English Language Arts,0.473077
2021,RISE,Orchard Springs,Weber District,1050,Mathematics,0.607004
2021,RISE,Orchard Springs,Weber District,1050,Science,0.569892
